row_number,created_at,content,mem_id,role,weight,category,subcategory,updated_at,user_id,extra,original_embedding_dim,duplicate_count,source_mem_ids
173,2026-08-19T15:35:58.876137+08:00,用户不喜欢无脑打斗类的战斗番（如龙珠），目前偏好观看智斗番或治愈番。,dream_fda411dbaefd3990143aa07e,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d384c93e3ec7d31d74"",""01a013d384c9bc5857d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_fda411dbaefd3990143aa07e
121,2026-08-19T15:35:58.876137+08:00,用户不喜欢烧脑的内容,dream_00190d448486ea5aa16ee5a8,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013de6c253aa0e7d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_00190d448486ea5aa16ee5a8
51,2026-08-19T15:35:58.876137+08:00,用户不喜欢给孩子看恐怖片,dream_fb7f0c04b5f95c3f9c4b1896,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e640131ef9dcd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_fb7f0c04b5f95c3f9c4b1896
201,2026-08-19T15:35:58.876137+08:00,用户不喜欢英雄联盟，也不喜欢原神。,dream_859d8a6a7af436a1b9e98ef4,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c22c8e8c29e1d31d74"",""01a013c22c8e6add6ad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_859d8a6a7af436a1b9e98ef4
29,2026-08-19T15:35:58.876137+08:00,用户之前的英文名叫ashely，现在的英文名是jessica。,dream_ac3be6942eec72a507ef1916,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e91ca5b01400d31d74"",""01a013e91ca597fb93d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_ac3be6942eec72a507ef1916
109,2026-08-19T15:35:58.876137+08:00,用户于2026年6月18日去医院复查，当时血压控制在130/85左右。,dream_52d74a9dfc69da30995f8452,,1,episodic_memory,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dfbecb954739d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_52d74a9dfc69da30995f8452
102,2026-08-19T15:35:58.876137+08:00,用户从2019年开始每天抽一包烟，曾尝试用电子烟替代戒烟但失败。,dream_b5000302f71909893bacd5a6,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e0a1d8d4d14ad31d74"",""01a013e0a1d8fc40ead31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_b5000302f71909893bacd5a6
172,2026-08-19T15:35:58.876137+08:00,用户以前每周约李明轩吃饭。,dream_a88d129d88d219ae39bd1e59,,1,episodic_memory,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d41bbfe7ed95d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_a88d129d88d219ae39bd1e59
74,2026-08-19T15:35:58.876137+08:00,用户会弹古筝、琵琶和古琴,dream_57dcc02d749389c56e9f6327,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e33c144e69f4d31d74"",""01a013e33c145552e6d31d74"",""01a013e33c1460af6dd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_57dcc02d749389c56e9f6327
35,2026-08-19T15:35:58.876137+08:00,用户使用多邻国学习西班牙语，当前等级为30级，并计划达到100级。,dream_57a601bea7690cfbb28c4167,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e82df9a1f11dd31d74"",""01a013e82df9cca8f2d31d74"",""01a013e82df953de38d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_57a601bea7690cfbb28c4167
76,2026-08-19T15:35:58.876137+08:00,用户信佛，且每周都会去寺庙,dream_7f732e4a169cbfe84fddda63,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e33c148a38d2d31d74"",""01a013e33c14cef739d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_7f732e4a169cbfe84fddda63
55,2026-08-19T15:35:58.876137+08:00,用户偏好IMAX和杜比影院，对普通影厅的观影体验评价较低,dream_f01271d8de046f57c2c1ccab,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e5ab43a7a866d31d74"",""01a013e5ab431d4454d31d74"",""01a013e5ab437260c4d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_f01271d8de046f57c2c1ccab
185,2026-08-19T15:35:58.876137+08:00,用户偏好使用手竿进行野钓，最喜欢钓鲫鱼，且从不玩路亚；通常会在周末空闲时去野钓。,dream_cff5c0ea27c0feb7b08a6402,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d0850fad6379d31d74"",""01a013d0850f819eedd31d74"",""01a013d0850fa391a2d31d74"",""01a013d0850f9cd189d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_cff5c0ea27c0feb7b08a6402
218,2026-08-19T15:35:58.876137+08:00,用户偏好周杰伦早期的作品，认为其比近期作品更好听，例如对近期歌曲《太阳之子》评价不高。,dream_c5fb943445e7933f28322d99,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013bea200593b16d31d74"",""01a013bea200b6b45cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_c5fb943445e7933f28322d99
2,2026-08-19T15:35:58.876137+08:00,用户偏好咸口及甜辣口味的零食，具体喜欢鸭爪、卤蛋、牛肉干和辣条。,dream_580101ef7cefbbc76ff2e69c,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013eb8c4566ecead31d74"",""01a013eb8c4516f7b3d31d74"",""01a013eb8c4501da24d31d74"",""01a013eb8c45f9aafad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_580101ef7cefbbc76ff2e69c
197,2026-08-19T15:35:58.876137+08:00,用户偏好国产动作片，特别是吴京主演的作品（如《战狼》系列），并明确表示不喜欢花里胡哨的武侠片。,dream_ae7b882803944debfa357ec6,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c430bbd42df4d31d74"",""01a013c430bb87fa5fd31d74"",""01a013c430bb34a267d31d74"",""01a013c430bbb43482d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_ae7b882803944debfa357ec6
122,2026-08-19T15:35:58.876137+08:00,用户偏好纯棉材质的衣物，且上衣尺码为M码。,dream_630d8c4709ccc4b2e4841aad,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013de1c0578199bd31d74"",""01a013de1c0512f6ded31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_630d8c4709ccc4b2e4841aad
192,2026-08-19T15:35:58.876137+08:00,用户偏好观看喜剧和动画片，并明确表示以后只敢看这两类影片。,dream_be1854af09aac2a15d1dbf7e,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c5ac4aa5721ad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_be1854af09aac2a15d1dbf7e
48,2026-08-19T15:35:58.876137+08:00,用户偏好观看犯罪、复仇题材且结局较好的电影,dream_4569b355e481fed11eb9c11f,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6913c6a964ad31d74"",""01a013e6913cb9a52bd31d74"",""01a013e6913cb32261d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_4569b355e481fed11eb9c11f
104,2026-08-19T15:35:58.876137+08:00,用户偏好跑步作为解压方式，并计划每天跑5公里；相比之下，用户不喜欢瑜伽、觉得冥想太玄乎，且不喜欢听空洞的励志鸡汤。,dream_826cdaa506bfe00151f5134c,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e02087479748d31d74"",""01a013e020873fc4aed31d74"",""01a013e0208716854ad31d74"",""01a013e020872eee7bd31d74"",""01a013e020870293f7d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_826cdaa506bfe00151f5134c
153,2026-08-19T15:35:58.876137+08:00,用户偏好通过视频形式（如B站、Coursera）进行学习，不喜欢阅读大部头教材。,dream_253bf141071ea75af336422d,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d773bc1ba487d31d74"",""01a013d773bc321f87d31d74"",""01a013d773bc56a0e8d31d74"",""01a013d773bce6abeed31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_253bf141071ea75af336422d
198,2026-08-19T15:35:58.876137+08:00,用户偏爱科幻电影，尤其是硬科幻题材（如《星际穿越》、《阿凡达》），且对诺兰导演的作品有偏好。,dream_178764cd0e908a724ff288a2,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c35a07cdbcc3d31d74"",""01a013c35a07b5b6b9d31d74"",""01a013c35a07039559d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_178764cd0e908a724ff288a2
183,2026-08-19T15:35:58.876137+08:00,用户儿子每周二和周四下午4点到5点半在少年宫3楼学习钢琴,dream_b5fda6afd142b9e6cf4bff87,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d0f3f429274ad31d74"",""01a013d0f3f454c033d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_b5fda6afd142b9e6cf4bff87
16,2026-08-19T15:35:58.876137+08:00,用户关注高分电影及获奖电视剧，具有对影视内容质量（如评分、奖项）的偏好。,dream_63537d16e40752aa731f8514,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea1d92e1e54bd31d74"",""01a013ea1d92de655cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_63537d16e40752aa731f8514
68,2026-08-19T15:35:58.876137+08:00,用户具有价格敏感型消费习惯，一般只购买打折商品，并倾向于在618或双十一等大促期间购买电子产品。,dream_e375f32b1067d15f91bbbe95,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e3f1b34647edd31d74"",""01a013e3f1b3bfbba8d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_e375f32b1067d15f91bbbe95
135,2026-08-19T15:35:58.876137+08:00,用户养了一只名叫Lucky的3岁布偶猫。,dream_e1d63a2ea487ae583c13969c,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013db79f433f0b2d31d74"",""01a013db79f4ebd440d31d74"",""01a013db79f4d7b661d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_e1d63a2ea487ae583c13969c
162,2026-08-19T15:35:58.876137+08:00,用户养了一只名叫橘子的橘猫，这只猫特别爱跑出家门。,dream_e656cb5c7622b8f23565256a,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d563e211a7f3d31d74"",""01a013d563e2f23e04d31d74"",""01a013d563e2f29dd8d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_e656cb5c7622b8f23565256a
99,2026-08-19T15:35:58.876137+08:00,用户几乎每天吃宵夜，最爱吃烧烤和泡面，不喜欢甜食（如蛋糕）作为宵夜。,dream_35d749ad328d60504e29c71e,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e0a1d8146596d31d74"",""01a013e0a1d84730a0d31d74"",""01a013e0a1d87e2f71d31d74"",""01a013e0a1d83ffb11d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_35d749ad328d60504e29c71e
70,2026-08-19T15:35:58.876137+08:00,用户出生于1997年，属牛,dream_470e4259573db92414191735,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e3b9f426baa4d31d74"",""01a013e3b9f42a6060d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_470e4259573db92414191735
179,2026-08-19T15:35:58.876137+08:00,用户原本计划参加2026年的张敬轩演唱会但最终未去成,dream_31199505eddb855bbf4f94e4,,1,episodic_memory,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d2f3d713f4dbd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_31199505eddb855bbf4f94e4
203,2026-08-19T15:35:58.876137+08:00,用户周日晚上8点和朋友联机玩永劫无间。,dream_f31acc0aa281a56bd76dc707,,1,episodic_memory,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c22c8e4bdd77d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_f31acc0aa281a56bd76dc707
14,2026-08-19T15:35:58.876137+08:00,用户喜欢《崩坏：星穹铁道》的周边产品,dream_ad9fe7d0c32aa2d6010551fd,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea5b963eaa24d31d74"",""01a013ea5b961a6d27d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_ad9fe7d0c32aa2d6010551fd
119,2026-08-19T15:35:58.876137+08:00,用户喜欢东野圭吾和刘慈欣的作品，其中最喜欢《嫌疑人X的献身》,dream_959bcc3e0c7a256be8ce5137,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013de6c251cc101d31d74"",""01a013de6c2588ee18d31d74"",""01a013de6c25bb622cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_959bcc3e0c7a256be8ce5137
19,2026-08-19T15:35:58.876137+08:00,用户喜欢刘德华年轻时的电影，并认为刘德华与梁朝伟的对手戏好看，有观看此类电影的意向,dream_7ebf7158cd49bf8ab27e9686,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e9da5dd7e73dd31d74"",""01a013e9da5daf148cd31d74"",""01a013e9da5d721225d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_7ebf7158cd49bf8ab27e9686
127,2026-08-19T15:35:58.876137+08:00,用户喜欢动手类的爱好，如木工和装机,dream_a6672c35ed8cb22a1e92e648,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dcd43557c371d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_a6672c35ed8cb22a1e92e648
20,2026-08-19T15:35:58.876137+08:00,用户喜欢周星驰和张曼玉主演的电影,dream_35f5c64a9ceaf538e6f198e6,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e9da5da2585ed31d74"",""01a013e9da5d602200d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_35f5c64a9ceaf538e6f198e6
37,2026-08-19T15:35:58.876137+08:00,用户喜欢张震岳的歌曲,dream_baabfdab3648a7fe9a145f73,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e7e96179927dd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_baabfdab3648a7fe9a145f73
4,2026-08-19T15:35:58.876137+08:00,用户喜欢悉尼歌剧院。,dream_1d184669bc91712442fed008,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013eb4e5b7b61e8d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_1d184669bc91712442fed008
216,2026-08-19T15:35:58.876137+08:00,用户喜欢甜豆浆，但不喜欢水煮蛋,dream_ee50f9abeaa73687dc7aa326,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013bf5e0b4e779dd31d74"",""01a013bf5e0bcb46fad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_ee50f9abeaa73687dc7aa326
30,2026-08-19T15:35:58.876137+08:00,用户喜欢看唐嫣主演的电视剧《何以笙箫默》,dream_0753d3c73208a78c12300a25,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e8e2d0c426c7d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_0753d3c73208a78c12300a25
56,2026-08-19T15:35:58.876137+08:00,用户喜欢看法国人写的小说以及人物传记类电影,dream_678c19e5a93f1248653510db,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e5ab43b0eaf8d31d74"",""01a013e5ab43eed888d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_678c19e5a93f1248653510db
156,2026-08-19T15:35:58.876137+08:00,用户喜欢策略类游戏（如文明6），但不喜欢射击游戏,dream_51c6bcac5a02e9c21b2f40a1,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d6ba361d9cb6d31d74"",""01a013d6ba3690090ad31d74"",""01a013d6ba36857ef0d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_51c6bcac5a02e9c21b2f40a1
130,2026-08-19T15:35:58.876137+08:00,用户喜欢自由行，不喜欢跟团游；不喜欢爬山，觉得太累。,dream_155580ab7bba8241677182e9,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dc2cb70e21d0d31d74"",""01a013dc2cb79025e3d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_155580ab7bba8241677182e9
46,2026-08-19T15:35:58.876137+08:00,用户喜欢迪士尼公主动画（特别是灰姑娘和冰雪奇缘），认为其审美在线，但不喜欢迪士尼近期真人电影中的政治正确元素。,dream_dffe33c65c42f92ae8b15617,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6d2cc0d81aed31d74"",""01a013e6d2cc47d5fcd31d74"",""01a013e6d2cc103149d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_dffe33c65c42f92ae8b15617
33,2026-08-19T15:35:58.876137+08:00,用户喜欢道士类小说和《鬼吹灯》有声书，但不喜欢灵异类和言情小说。,dream_8302962169b856b61a093f2f,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e8670897fff4d31d74"",""01a013e8670840726bd31d74"",""01a013e867080f4472d31d74"",""01a013e86708fe5be6d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_8302962169b856b61a093f2f
50,2026-08-19T15:35:58.876137+08:00,用户喜欢道家文化，并正在阅读《道德经》。,dream_30bcdf7dc3619e65d2ef9cfe,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6685b3a224ed31d74"",""01a013e6685bc0d9edd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_30bcdf7dc3619e65d2ef9cfe
17,2026-08-19T15:35:58.876137+08:00,用户喜欢黄晓明主演的《神雕侠侣》。,dream_7eff4ea748e93fc1d4fe4269,,1,user_profile,,2026-08-19T15:35:58.876137+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea1d9231bb21d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":1.0,""top_p"":0.1}",1,1,dream_7eff4ea748e93fc1d4fe4269
