row_number,created_at,content,mem_id,role,weight,category,subcategory,updated_at,user_id,extra,original_embedding_dim,duplicate_count,source_mem_ids
35,2026-08-19T15:23:39.692122+08:00,用户使用多邻国学习西班牙语，当前等级为30级，并计划达到100级。,dream_ead5bc537910cfa7d4fe317c,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e82df9a1f11dd31d74"",""01a013e82df9cca8f2d31d74"",""01a013e82df953de38d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_ead5bc537910cfa7d4fe317c
76,2026-08-19T15:23:39.692122+08:00,用户信佛，且每周都会去寺庙,dream_e05ece57083cbd2d7fd388cc,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e33c148a38d2d31d74"",""01a013e33c14cef739d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_e05ece57083cbd2d7fd388cc
55,2026-08-19T15:23:39.692122+08:00,用户偏好IMAX和杜比影院，对普通影厅的观影体验评价较低,dream_527b394a53f7adc6da587b7a,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e5ab43a7a866d31d74"",""01a013e5ab431d4454d31d74"",""01a013e5ab437260c4d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_527b394a53f7adc6da587b7a
185,2026-08-19T15:23:39.692122+08:00,用户偏好使用手竿进行野钓，最喜欢钓鲫鱼，且从不玩路亚；通常会在周末空闲时去野钓。,dream_cf47853f56434f1de434ac45,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d0850fad6379d31d74"",""01a013d0850f819eedd31d74"",""01a013d0850fa391a2d31d74"",""01a013d0850f9cd189d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_cf47853f56434f1de434ac45
218,2026-08-19T15:23:39.692122+08:00,用户偏好周杰伦早期的作品，认为其比近期作品更好听，例如对近期歌曲《太阳之子》评价不高。,dream_0608467cda145fe1b9d685ca,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013bea200593b16d31d74"",""01a013bea200b6b45cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_0608467cda145fe1b9d685ca
1,2026-08-19T15:23:39.692122+08:00,用户偏好咸口及甜辣口味的零食，具体喜欢鸭爪、卤蛋、牛肉干以及卫龙辣条,dream_2486e82acd274fd9cea131f8,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013eb8c4566ecead31d74"",""01a013eb8c4501da24d31d74"",""01a013eb8c4516f7b3d31d74"",""01a013eb8c45f9aafad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_2486e82acd274fd9cea131f8
197,2026-08-19T15:23:39.692122+08:00,用户偏好国产动作片，特别是吴京主演的作品（如《战狼》系列），并明确表示不喜欢花里胡哨的武侠片。,dream_0c7f240eddaf6becb3304a45,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c430bbd42df4d31d74"",""01a013c430bb87fa5fd31d74"",""01a013c430bb34a267d31d74"",""01a013c430bbb43482d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_0c7f240eddaf6becb3304a45
122,2026-08-19T15:23:39.692122+08:00,用户偏好纯棉材质的衣物，且上衣尺码为M码。,dream_f5739a8caaa4a69619991201,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013de1c0578199bd31d74"",""01a013de1c0512f6ded31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_f5739a8caaa4a69619991201
192,2026-08-19T15:23:39.692122+08:00,用户偏好观看喜剧和动画片，并明确表示以后只敢看这两类影片。,dream_2c47fd6866d1945b4ed45efa,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c5ac4aa5721ad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_2c47fd6866d1945b4ed45efa
48,2026-08-19T15:23:39.692122+08:00,用户偏好观看犯罪、复仇题材且结局较好的电影,dream_7d42a755a9d439435b277209,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6913c6a964ad31d74"",""01a013e6913cb9a52bd31d74"",""01a013e6913cb32261d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_7d42a755a9d439435b277209
104,2026-08-19T15:23:39.692122+08:00,用户偏好跑步作为解压方式，并计划每天跑5公里；相比之下，用户不喜欢瑜伽、觉得冥想太玄乎，且不喜欢听空洞的励志鸡汤。,dream_d12ea379d96d068111686d66,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e02087479748d31d74"",""01a013e020873fc4aed31d74"",""01a013e0208716854ad31d74"",""01a013e020872eee7bd31d74"",""01a013e020870293f7d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_d12ea379d96d068111686d66
153,2026-08-19T15:23:39.692122+08:00,用户偏好通过视频形式（如B站、Coursera）进行学习，不喜欢阅读大部头教材。,dream_ecf48420e630d3fe22511ae3,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d773bc1ba487d31d74"",""01a013d773bc321f87d31d74"",""01a013d773bc56a0e8d31d74"",""01a013d773bce6abeed31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_ecf48420e630d3fe22511ae3
198,2026-08-19T15:23:39.692122+08:00,用户偏爱科幻电影，尤其是硬科幻题材（如《星际穿越》、《阿凡达》），且对诺兰导演的作品有偏好。,dream_7dd81dbbd6c9da300cc46493,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c35a07cdbcc3d31d74"",""01a013c35a07b5b6b9d31d74"",""01a013c35a07039559d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_7dd81dbbd6c9da300cc46493
183,2026-08-19T15:23:39.692122+08:00,用户儿子每周二和周四下午4点到5点半在少年宫3楼学习钢琴,dream_3504bf85f6ba067183fd1829,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d0f3f429274ad31d74"",""01a013d0f3f454c033d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_3504bf85f6ba067183fd1829
16,2026-08-19T15:23:39.692122+08:00,用户关注高分电影及获奖电视剧，具有对影视内容质量（如评分、奖项）的偏好。,dream_2ee31f589ddc0e9226aa1858,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea1d92e1e54bd31d74"",""01a013ea1d92de655cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_2ee31f589ddc0e9226aa1858
68,2026-08-19T15:23:39.692122+08:00,用户具有价格敏感型消费习惯，一般只购买打折商品，并倾向于在618或双十一等大促期间购买电子产品。,dream_3806364769a05afaebd7bf46,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e3f1b34647edd31d74"",""01a013e3f1b3bfbba8d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_3806364769a05afaebd7bf46
135,2026-08-19T15:23:39.692122+08:00,用户养了一只名叫Lucky的3岁布偶猫。,dream_b0f5b93c78c8807f9cb61e01,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013db79f433f0b2d31d74"",""01a013db79f4ebd440d31d74"",""01a013db79f4d7b661d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_b0f5b93c78c8807f9cb61e01
162,2026-08-19T15:23:39.692122+08:00,用户养了一只名叫橘子的橘猫，这只猫特别爱跑出家门。,dream_342e4698ba612b8987cfe2f5,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d563e211a7f3d31d74"",""01a013d563e2f23e04d31d74"",""01a013d563e2f29dd8d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_342e4698ba612b8987cfe2f5
99,2026-08-19T15:23:39.692122+08:00,用户几乎每天吃宵夜，最爱吃烧烤和泡面，不喜欢甜食（如蛋糕）作为宵夜。,dream_b8336628bc4c66ca67646aee,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e0a1d8146596d31d74"",""01a013e0a1d84730a0d31d74"",""01a013e0a1d87e2f71d31d74"",""01a013e0a1d83ffb11d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_b8336628bc4c66ca67646aee
70,2026-08-19T15:23:39.692122+08:00,用户出生于1997年，属牛,dream_ec8a96a601f44c90a35ba1a2,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e3b9f426baa4d31d74"",""01a013e3b9f42a6060d31d74""],""is_important"":true,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_ec8a96a601f44c90a35ba1a2
179,2026-08-19T15:23:39.692122+08:00,用户原本计划参加2026年的张敬轩演唱会但最终未去成,dream_47d9365bb01168b115ca9c27,,1,episodic_memory,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d2f3d713f4dbd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_47d9365bb01168b115ca9c27
203,2026-08-19T15:23:39.692122+08:00,用户周日晚上8点和朋友联机玩永劫无间。,dream_645dd8c14d70ffd1cdb0cdf7,,1,episodic_memory,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013c22c8e4bdd77d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_645dd8c14d70ffd1cdb0cdf7
14,2026-08-19T15:23:39.692122+08:00,用户喜欢《崩坏：星穹铁道》的周边产品,dream_8e8e06fc6f59c1b837308897,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea5b963eaa24d31d74"",""01a013ea5b961a6d27d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_8e8e06fc6f59c1b837308897
119,2026-08-19T15:23:39.692122+08:00,用户喜欢东野圭吾和刘慈欣的作品，其中最喜欢《嫌疑人X的献身》,dream_3742a502c123bc970dd5c24c,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013de6c251cc101d31d74"",""01a013de6c2588ee18d31d74"",""01a013de6c25bb622cd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_3742a502c123bc970dd5c24c
19,2026-08-19T15:23:39.692122+08:00,用户喜欢刘德华年轻时的电影，并认为刘德华与梁朝伟的对手戏好看，有观看此类电影的意向,dream_e9857813d057075d51129da0,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e9da5dd7e73dd31d74"",""01a013e9da5daf148cd31d74"",""01a013e9da5d721225d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_e9857813d057075d51129da0
127,2026-08-19T15:23:39.692122+08:00,用户喜欢动手类的爱好，如木工和装机,dream_67eb80d12e8a3e39105b0cb1,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dcd43557c371d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_67eb80d12e8a3e39105b0cb1
20,2026-08-19T15:23:39.692122+08:00,用户喜欢周星驰和张曼玉主演的电影,dream_f00fd533c9d48bf9004112e2,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e9da5da2585ed31d74"",""01a013e9da5d602200d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_f00fd533c9d48bf9004112e2
37,2026-08-19T15:23:39.692122+08:00,用户喜欢张震岳的歌曲,dream_ea38a9cf018443655c72ad28,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e7e96179927dd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_ea38a9cf018443655c72ad28
4,2026-08-19T15:23:39.692122+08:00,用户喜欢悉尼歌剧院。,dream_0e7f33a07b51ee9267d341ad,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013eb4e5b7b61e8d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_0e7f33a07b51ee9267d341ad
216,2026-08-19T15:23:39.692122+08:00,用户喜欢甜豆浆，但不喜欢水煮蛋,dream_776d92e739f41f1c171314c5,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013bf5e0b4e779dd31d74"",""01a013bf5e0bcb46fad31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_776d92e739f41f1c171314c5
30,2026-08-19T15:23:39.692122+08:00,用户喜欢看唐嫣主演的电视剧《何以笙箫默》,dream_f6103ab23f272822cf59d358,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e8e2d0c426c7d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_f6103ab23f272822cf59d358
56,2026-08-19T15:23:39.692122+08:00,用户喜欢看法国人写的小说以及人物传记类电影,dream_e206e492b828f91b13a81bd4,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e5ab43b0eaf8d31d74"",""01a013e5ab43eed888d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_e206e492b828f91b13a81bd4
156,2026-08-19T15:23:39.692122+08:00,用户喜欢策略类游戏（如文明6），但不喜欢射击游戏,dream_553558d313c265659964c453,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013d6ba361d9cb6d31d74"",""01a013d6ba3690090ad31d74"",""01a013d6ba36857ef0d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_553558d313c265659964c453
130,2026-08-19T15:23:39.692122+08:00,用户喜欢自由行，不喜欢跟团游；不喜欢爬山，觉得太累。,dream_567afec9f9862f2fd730411c,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013dc2cb70e21d0d31d74"",""01a013dc2cb79025e3d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_567afec9f9862f2fd730411c
46,2026-08-19T15:23:39.692122+08:00,用户喜欢迪士尼公主动画（特别是灰姑娘和冰雪奇缘），认为其审美在线，但不喜欢迪士尼近期真人电影中的政治正确元素。,dream_141cd9070a043e815d2feacf,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6d2cc0d81aed31d74"",""01a013e6d2cc47d5fcd31d74"",""01a013e6d2cc103149d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_141cd9070a043e815d2feacf
33,2026-08-19T15:23:39.692122+08:00,用户喜欢道士类小说和《鬼吹灯》有声书，但不喜欢灵异类和言情小说。,dream_2838b5c9633799568f37ad62,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e8670897fff4d31d74"",""01a013e8670840726bd31d74"",""01a013e867080f4472d31d74"",""01a013e86708fe5be6d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_2838b5c9633799568f37ad62
50,2026-08-19T15:23:39.692122+08:00,用户喜欢道家文化，并正在阅读《道德经》。,dream_72596f0fa64a5195b39e843f,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e6685b3a224ed31d74"",""01a013e6685bc0d9edd31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_72596f0fa64a5195b39e843f
17,2026-08-19T15:23:39.692122+08:00,用户喜欢黄晓明主演的《神雕侠侣》。,dream_dfc7e16b27be3b4cdac3c2fc,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013ea1d9231bb21d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_dfc7e16b27be3b4cdac3c2fc
36,2026-08-19T15:23:39.692122+08:00,用户喜爱古典乐，并习惯使用交响乐或轻音乐作为助眠方式,dream_bb174f9898df02d03e7c8753,,1,user_profile,,2026-08-19T15:23:39.692122+08:00,standalone_dreaming_recall_user,"{""source_memory_ids"":[""01a013e7e961258b16d31d74"",""01a013e7e961605d83d31d74""],""is_important"":false,""model"":""qwen3.8:27b"",""temperature"":0.1,""top_p"":0.1}",1,1,dream_bb174f9898df02d03e7c8753
